date,days,rate
2020-10-20,2246,0.551789
2020-10-20,2337,0.578001
2020-10-20,2428,0.603763
2020-10-20,2519,0.629306
2020-10-20,2610,0.654654
2020-10-20,2701,0.679656
2020-10-20,2799,0.70564
2020-10-20,2890,0.728673
2020-10-20,2981,0.751072
2020-10-20,3072,0.772891
2020-10-20,3163,0.7936
2020-10-20,3254,0.813433
2020-10-20,3345,0.832462
2020-10-20,3436,0.851152
2020-10-20,3527,0.869138
2020-10-20,3618,0.886474
2020-10-21,7,0.109884
2020-10-21,26,0.141583
2020-10-21,54,0.18776
2020-10-21,90,0.209978
2020-10-21,118,0.210671
2020-10-21,145,0.210142
2020-10-21,180,0.209692
2020-10-21,236,0.208044
2020-10-21,327,0.205154
2020-10-21,418,0.203522
2020-10-21,509,0.208815
2020-10-21,600,0.217881
2020-10-21,698,0.227133
2020-10-21,789,0.235421
2020-10-21,873,0.244462
2020-10-21,971,0.255587
2020-10-21,1062,0.267552
2020-10-21,1153,0.281226
2020-10-21,1244,0.297344
2020-10-21,1335,0.31506
2020-10-21,1426,0.334392
2020-10-21,1517,0.355048
2020-10-21,1608,0.377089
2020-10-21,1699,0.40002
2020-10-21,1790,0.423964
2020-10-21,1881,0.449017
2020-10-21,1972,0.474791
2020-10-21,2063,0.500522
2020-10-21,2154,0.526641
2020-10-21,2245,0.553103
2020-10-21,2336,0.579865
2020-10-21,2427,0.606136
2020-10-21,2518,0.632151
2020-10-21,2609,0.657938
2020-10-21,2700,0.683349
2020-10-21,2798,0.709744
2020-10-21,2889,0.733134
2020-10-21,2980,0.755866
2020-10-21,3071,0.777999
2020-10-21,3162,0.799004
2020-10-21,3253,0.819116
2020-10-21,3344,0.838408
2020-10-21,3435,0.857348
2020-10-21,3526,0.87557
2020-10-21,3617,0.893129
2020-10-22,7,0.104176
2020-10-22,25,0.139529
2020-10-22,53,0.189002
2020-10-22,89,0.210967
2020-10-22,117,0.212642
2020-10-22,144,0.21269
2020-10-22,179,0.21273
2020-10-22,235,0.211559
2020-10-22,326,0.209093
2020-10-22,417,0.207704
2020-10-22,508,0.213166
2020-10-22,599,0.223125
2020-10-22,697,0.233078
2020-10-22,788,0.242444
2020-10-22,872,0.252283
2020-10-22,970,0.264676
2020-10-22,1061,0.277611
2020-10-22,1152,0.292501
2020-10-22,1243,0.310031
2020-10-22,1334,0.328967
2020-10-22,1425,0.349363
2020-10-22,1516,0.371261
2020-10-22,1607,0.394689
2020-10-22,1698,0.41886
2020-10-22,1789,0.443917
2020-10-22,1880,0.469976
2020-10-22,1971,0.496897
2020-10-22,2062,0.523672
2020-10-22,2153,0.550749
2020-10-22,2244,0.578089
2020-10-22,2335,0.605858
2020-10-22,2426,0.63306
2020-10-22,2517,0.659939
2020-10-22,2608,0.686529
2020-10-22,2699,0.712689
2020-10-22,2797,0.740011
2020-10-22,2888,0.764206
2020-10-22,2979,0.787694
2020-10-22,3070,0.810537
2020-10-22,3161,0.832211
2020-10-22,3252,0.852955
2020-10-22,3343,0.872844
2020-10-22,3434,0.892348
2020-10-22,3525,0.911106
2020-10-22,3616,0.929173
2020-10-23,7,0.104176
2020-10-23,24,0.142591
2020-10-23,52,0.192731
2020-10-23,88,0.215493
2020-10-23,116,0.217314
2020-10-23,143,0.216481
2020-10-23,178,0.216772
2020-10-23,234,0.215841
2020-10-23,325,0.213588
2020-10-23,416,0.211212
2020-10-23,507,0.215145
2020-10-23,598,0.224049
2020-10-23,696,0.233173
2020-10-23,787,0.241369
2020-10-23,871,0.250346
2020-10-23,969,0.261923
2020-10-23,1060,0.274236
2020-10-23,1151,0.288606
2020-10-23,1242,0.305693
2020-10-23,1333,0.324249
2020-10-23,1424,0.344314
2020-10-23,1515,0.365921
2020-10-23,1606,0.389094
2020-10-23,1697,0.413036
2020-10-23,1788,0.437889
2020-10-23,1879,0.463763
2020-10-23,1970,0.490518
2020-10-23,2061,0.517142
2020-10-23,2152,0.544079
2020-10-23,2243,0.571292
2020-10-23,2334,0.598747
2020-10-23,2425,0.625658
2020-10-23,2516,0.652268
2020-10-23,2607,0.678607
2020-10-23,2698,0.704532
2020-10-23,2796,0.731442
2020-10-23,2887,0.755279
2020-10-23,2978,0.77843
2020-10-23,3069,0.800957
2020-10-23,3160,0.822332
2020-10-23,3251,0.842793
2020-10-23,3342,0.862414
2020-10-23,3433,0.881665
2020-10-23,3524,0.900183
2020-10-23,3615,0.918022
2020-10-26,7,0.103923
2020-10-26,21,0.132898
2020-10-26,49,0.191646
2020-10-26,85,0.215671
2020-10-26,113,0.217496
2020-10-26,140,0.21661
2020-10-26,175,0.216881
2020-10-26,231,0.215911
2020-10-26,322,0.213617
2020-10-26,413,0.211217
2020-10-26,504,0.215173
2020-10-26,595,0.223343
2020-10-26,693,0.231173
2020-10-26,784,0.238456
2020-10-26,868,0.246276
2020-10-26,966,0.256247
2020-10-26,1057,0.266904
2020-10-26,1148,0.279484
2020-10-26,1239,0.294679
2020-10-26,1330,0.311605
2020-10-26,1421,0.330254
2020-10-26,1512,0.350009
2020-10-26,1603,0.371543
2020-10-26,1694,0.394025
2020-10-26,1785,0.417567
2020-10-26,1876,0.44177
2020-10-26,1967,0.466776
2020-10-26,2058,0.491805
2020-10-26,2149,0.517285
2020-10-26,2240,0.542953
2020-10-26,2331,0.568985
2020-10-26,2422,0.59458
2020-10-26,2513,0.619968
2020-10-26,2604,0.645171
2020-10-26,2695,0.670036
2020-10-26,2793,0.695882
2020-10-26,2884,0.718793
2020-10-26,2975,0.741076
2020-10-26,3066,0.762785
2020-10-26,3157,0.783388
2020-10-26,3248,0.803119
2020-10-26,3339,0.822051
2020-10-26,3430,0.840647
2020-10-26,3521,0.858544
2020-10-26,3612,0.875793
2020-10-27,7,0.095051
2020-10-27,20,0.12299
2020-10-27,48,0.188742
2020-10-27,84,0.214298
2020-10-27,112,0.216482
2020-10-27,139,0.215787
2020-10-27,174,0.216224
2020-10-27,230,0.215411
2020-10-27,321,0.213251
2020-10-27,412,0.210927
2020-10-27,503,0.214943
2020-10-27,594,0.223938
2020-10-27,692,0.232413
2020-10-27,783,0.239561
2020-10-27,867,0.246792
2020-10-27,965,0.255692
2020-10-27,1056,0.265534
2020-10-27,1147,0.27743
2020-10-27,1238,0.291672
2020-10-27,1329,0.30743
2020-10-27,1420,0.324738
2020-10-27,1511,0.343618
2020-10-27,1602,0.364091
2020-10-27,1693,0.385356
2020-10-27,1784,0.407805
2020-10-27,1875,0.431022
2020-10-27,1966,0.455133
2020-10-27,2057,0.479348
2020-10-27,2148,0.504082
2020-10-27,2239,0.529065
2020-10-27,2330,0.554466
2020-10-27,2421,0.579478
2020-10-27,2512,0.604325
2020-10-27,2603,0.629024
2020-10-27,2694,0.653421
2020-10-27,2792,0.678795
2020-10-27,2883,0.701297
2020-10-27,2974,0.723195
2020-10-27,3065,0.744542
2020-10-27,3156,0.764804
2020-10-27,3247,0.784213
2020-10-27,3338,0.802839
2020-10-27,3429,0.821147
2020-10-27,3520,0.838769
2020-10-27,3611,0.855758
2020-10-28,7,0.100881
2020-10-28,19,0.125337
2020-10-28,47,0.18807
2020-10-28,83,0.214225
2020-10-28,111,0.215169
2020-10-28,138,0.213734
2020-10-28,173,0.213564
2020-10-28,229,0.212158
2020-10-28,320,0.209476
2020-10-28,411,0.207981
2020-10-28,502,0.213458
2020-10-28,593,0.222696
2020-10-28,691,0.231359
2020-10-28,782,0.238639
2020-10-28,866,0.246459
2020-10-28,964,0.256432
2020-10-28,1055,0.267093
2020-10-28,1146,0.279278
2020-10-28,1237,0.293768
2020-10-28,1328,0.310088
2020-10-28,1419,0.327887
2020-10-28,1510,0.3472
2020-10-28,1601,0.368058
2020-10-28,1692,0.389938
2020-10-28,1783,0.412941
2020-10-28,1874,0.436657
2020-10-28,1965,0.461222
2020-10-28,2056,0.486075
2020-10-28,2147,0.511392
2020-10-28,2238,0.536912
2020-10-28,2329,0.562807
2020-10-28,2420,0.588275
2020-10-28,2511,0.613546
2020-10-28,2602,0.638639
2020-10-28,2693,0.663403
2020-10-28,2791,0.689145
2020-10-28,2882,0.711966
2020-10-28,2973,0.734163
2020-10-28,3064,0.755791
2020-10-28,3155,0.776318
2020-10-28,3246,0.795977
2020-10-28,3337,0.814839
2020-10-28,3428,0.83337
2020-10-28,3519,0.851204
2020-10-28,3610,0.868393
2020-10-29,7,0.106589
2020-10-29,18,0.127032
2020-10-29,46,0.187012
2020-10-29,82,0.211726
2020-10-29,110,0.212024
2020-10-29,137,0.211198
2020-10-29,172,0.210512
2020-10-29,228,0.208605
2020-10-29,319,0.205482
2020-10-29,410,0.203746
2020-10-29,501,0.209083
2020-10-29,592,0.219009
2020-10-29,690,0.228928
2020-10-29,781,0.237681
2020-10-29,865,0.247079
2020-10-29,963,0.258545
2020-10-29,1054,0.270783
2020-10-29,1145,0.284698
2020-10-29,1236,0.301037
2020-10-29,1327,0.319301
2020-10-29,1418,0.33912
2020-10-29,1509,0.360515
2020-10-29,1600,0.383507
2020-10-29,1691,0.407291
2020-10-29,1782,0.432262
2020-10-29,1873,0.458001
2020-10-29,1964,0.484636
2020-10-29,2055,0.511374
2020-10-29,2146,0.538631
2020-10-29,2237,0.566139
2020-10-29,2328,0.593866
2020-10-29,2419,0.621028
2020-10-29,2510,0.647869
2020-10-29,2601,0.674422
2020-10-29,2692,0.700718
2020-10-29,2790,0.727997
2020-10-29,2881,0.752151
2020-10-29,2972,0.7756
2020-10-29,3063,0.798405
2020-10-29,3154,0.82004
2020-10-29,3245,0.840744
2020-10-29,3336,0.860595
2020-10-29,3427,0.880062
2020-10-29,3518,0.898783
2020-10-29,3609,0.916815
2020-10-30,7,0.105068
2020-10-30,17,0.120535
2020-10-30,45,0.185891
2020-10-30,81,0.211408
2020-10-30,109,0.211791
2020-10-30,136,0.211005
2020-10-30,171,0.210354
2020-10-30,227,0.208477
2020-10-30,318,0.206832
2020-10-30,409,0.205918
2020-10-30,500,0.211792
2020-10-30,591,0.222098
2020-10-30,689,0.232312
2020-10-30,780,0.241273
2020-10-30,864,0.250825
2020-10-30,962,0.262954
2020-10-30,1053,0.275697
2020-10-30,1144,0.290039
2020-10-30,1235,0.306744
2020-10-30,1326,0.325673
2020-10-30,1417,0.346396
2020-10-30,1508,0.368283
2020-10-30,1599,0.391998
2020-10-30,1690,0.416701
2020-10-30,1781,0.442498
2020-10-30,1872,0.469228
2020-10-30,1963,0.496762
2020-10-30,2054,0.52432
2020-10-30,2145,0.552328
2020-10-30,2236,0.58073
2020-10-30,2327,0.609281
2020-10-30,2418,0.637205
2020-10-30,2509,0.664753
2020-10-30,2600,0.691964
2020-10-30,2691,0.718871
2020-10-30,2789,0.746764
2020-10-30,2880,0.771451
2020-10-30,2971,0.795399
2020-10-30,3062,0.818673
2020-10-30,3153,0.84075
2020-10-30,3244,0.861872
2020-10-30,3335,0.882117
2020-10-30,3426,0.901956
2020-10-30,3517,0.921031
2020-10-30,3608,0.939398
2020-11-02,7,0.105068
2020-11-02,17,0.120535
2020-11-02,45,0.185891
2020-11-02,81,0.211408
2020-11-02,109,0.211791
2020-11-02,136,0.211005
2020-11-02,171,0.210354
2020-11-02,227,0.208477
2020-11-02,318,0.206832
2020-11-02,409,0.205918
2020-11-02,500,0.211792
2020-11-02,591,0.222098
2020-11-02,689,0.232312
2020-11-02,780,0.241273
2020-11-02,864,0.250825
2020-11-02,962,0.262954
2020-11-02,1053,0.275697
2020-11-02,1144,0.290039
2020-11-02,1235,0.306744
2020-11-02,1326,0.325673
2020-11-02,1417,0.346396
2020-11-02,1508,0.368283
2020-11-02,1599,0.391998
2020-11-02,1690,0.416701
2020-11-02,1781,0.442498
2020-11-02,1872,0.469228
2020-11-02,1963,0.496762
2020-11-02,2054,0.52432
2020-11-02,2145,0.552328
2020-11-02,2236,0.58073
2020-11-02,2327,0.609281
2020-11-02,2418,0.637205
2020-11-02,2509,0.664753
2020-11-02,2600,0.691964
2020-11-02,2691,0.718871
2020-11-02,2789,0.746764
2020-11-02,2880,0.771451
2020-11-02,2971,0.795399
2020-11-02,3062,0.818673
2020-11-02,3153,0.84075
2020-11-02,3244,0.861872
2020-11-02,3335,0.882117
2020-11-02,3426,0.901956
2020-11-02,3517,0.921031
2020-11-02,3608,0.939398
2020-11-03,7,0.104936
2020-11-03,13,0.113962
2020-11-03,41,0.195375
2020-11-03,77,0.222522
2020-11-03,105,0.221308
2020-11-03,132,0.219588
2020-11-03,167,0.219248
2020-11-03,223,0.216376
2020-11-03,314,0.215357
2020-11-03,405,0.215935
2020-11-03,496,0.221877
2020-11-03,587,0.231475
2020-11-03,685,0.240408
2020-11-03,776,0.248465
2020-11-03,860,0.257359
2020-11-03,958,0.268352
2020-11-03,1049,0.280236
2020-11-03,1140,0.293862
2020-11-03,1231,0.309964
2020-11-03,1322,0.32838
2020-11-03,1413,0.348662
2020-11-03,1504,0.370164
2020-11-03,1595,0.393254
2020-11-03,1686,0.417674
2020-11-03,1777,0.44322
2020-11-03,1868,0.469727
2020-11-03,1959,0.497059
2020-11-03,2050,0.524433
2020-11-03,2141,0.552273
2020-11-03,2232,0.580522
2020-11-03,2323,0.608933
2020-11-03,2414,0.636726
2020-11-03,2505,0.664152
2020-11-03,2596,0.691248
2020-11-03,2687,0.718049
2020-11-03,2785,0.745833
2020-11-03,2876,0.770424
2020-11-03,2967,0.794281
2020-11-03,3058,0.817469
2020-11-03,3149,0.839463
2020-11-03,3240,0.860505
2020-11-03,3331,0.880673
2020-11-03,3422,0.90044
2020-11-03,3513,0.919445
2020-11-03,3604,0.937745
2020-11-04,7,0.103547
2020-11-04,12,0.11104
2020-11-04,40,0.196533
2020-11-04,76,0.221089
2020-11-04,104,0.218884
2020-11-04,131,0.216606
2020-11-04,166,0.214755
2020-11-04,222,0.210447
2020-11-04,313,0.208203
2020-11-04,404,0.205828
2020-11-04,495,0.209915
2020-11-04,586,0.217453
2020-11-04,684,0.224053
2020-11-04,775,0.229878
2020-11-04,859,0.236636
2020-11-04,957,0.245095
2020-11-04,1048,0.254613
2020-11-04,1139,0.265442
2020-11-04,1230,0.278416
2020-11-04,1321,0.292741
2020-11-04,1412,0.308809
2020-11-04,1503,0.326303
2020-11-04,1594,0.345556
2020-11-04,1685,0.366009
2020-11-04,1776,0.387737
2020-11-04,1867,0.410306
2020-11-04,1958,0.433832
2020-11-04,2049,0.45774
2020-11-04,2140,0.48241
2020-11-04,2231,0.507336
2020-11-04,2322,0.532488
2020-11-04,2413,0.557267
2020-11-04,2504,0.581899
2020-11-04,2595,0.606044
2020-11-04,2686,0.630093
2020-11-04,2784,0.655117
2020-11-04,2875,0.677312
2020-11-04,2966,0.698919
2020-11-04,3057,0.719992
2020-11-04,3148,0.739993
2020-11-04,3239,0.759154
2020-11-04,3330,0.777543
2020-11-04,3421,0.795626
2020-11-04,3512,0.813034
2020-11-04,3603,0.829818
2020-11-05,7,0.106204
2020-11-05,11,0.110061
2020-11-05,39,0.192991
2020-11-05,75,0.214709
2020-11-05,103,0.212839
2020-11-05,130,0.210746
2020-11-05,165,0.210127
2020-11-05,221,0.206972
2020-11-05,312,0.205734
2020-11-05,403,0.205055
2020-11-05,494,0.209293
2020-11-05,585,0.220093
2020-11-05,683,0.229231
2020-11-05,774,0.236837
2020-11-05,858,0.244906
2020-11-05,956,0.254603
2020-11-05,1047,0.264624
2020-11-05,1138,0.275877
2020-11-05,1229,0.289213
2020-11-05,1320,0.303852
2020-11-05,1411,0.320195
2020-11-05,1502,0.337931
2020-11-05,1593,0.357399
2020-11-05,1684,0.378045
2020-11-05,1775,0.399686
2020-11-05,1866,0.422177
2020-11-05,1957,0.445635
2020-11-05,2048,0.469479
2020-11-05,2139,0.493876
2020-11-05,2230,0.518552
2020-11-05,2321,0.543473
2020-11-05,2412,0.568039
2020-11-05,2503,0.592289
2020-11-05,2594,0.616078
2020-11-05,2685,0.639796
2020-11-05,2783,0.664488
2020-11-05,2874,0.686393
2020-11-05,2965,0.707729
2020-11-05,3056,0.728547
2020-11-05,3147,0.748307
2020-11-05,3238,0.76724
2020-11-05,3329,0.785414
2020-11-05,3420,0.803293
2020-11-05,3511,0.820507
2020-11-05,3602,0.837106
2020-11-06,7,0.103923
2020-11-06,10,0.107261
2020-11-06,38,0.190702
2020-11-06,74,0.211361
2020-11-06,102,0.210392
2020-11-06,129,0.208795
2020-11-06,164,0.207507
2020-11-06,220,0.206295
2020-11-06,311,0.205251
2020-11-06,402,0.204679
2020-11-06,493,0.20993
2020-11-06,584,0.221439
2020-11-06,682,0.231853
2020-11-06,773,0.240352
2020-11-06,857,0.249576
2020-11-06,955,0.260882
2020-11-06,1046,0.272129
2020-11-06,1137,0.284818
2020-11-06,1228,0.299754
2020-11-06,1319,0.316122
2020-11-06,1410,0.333971
2020-11-06,1501,0.353339
2020-11-06,1592,0.374253
2020-11-06,1683,0.396188
2020-11-06,1774,0.419247
2020-11-06,1865,0.443017
2020-11-06,1956,0.467634
2020-11-06,2047,0.492536
2020-11-06,2138,0.518115
2020-11-06,2229,0.543876
2020-11-06,2320,0.569797
2020-11-06,2411,0.595287
2020-11-06,2502,0.620393
2020-11-06,2593,0.644979
2020-11-06,2684,0.669439
2020-11-06,2782,0.694875
2020-11-06,2873,0.717425
2020-11-06,2964,0.739367
2020-11-06,3055,0.760754
2020-11-06,3146,0.781049
2020-11-06,3237,0.800488
2020-11-06,3328,0.819139
2020-11-06,3419,0.83747
2020-11-06,3510,0.855112
2020-11-06,3601,0.872118
2020-11-09,7,0.103294
2020-11-09,30,0.131677
2020-11-09,35,0.138235
2020-11-09,71,0.18894
2020-11-09,99,0.195716
2020-11-09,126,0.198312
2020-11-09,161,0.202584
2020-11-09,217,0.206549
2020-11-09,308,0.209911
2020-11-09,399,0.212895
2020-11-09,490,0.220416
2020-11-09,581,0.235895
2020-11-09,679,0.250117
2020-11-09,770,0.261879
2020-11-09,854,0.274
2020-11-09,952,0.288562
2020-11-09,1043,0.303612
2020-11-09,1134,0.320716
2020-11-09,1225,0.340167
2020-11-09,1316,0.361829
2020-11-09,1407,0.38527
2020-11-09,1498,0.410475
2020-11-09,1589,0.436848
2020-11-09,1680,0.464201
2020-11-09,1771,0.492639
2020-11-09,1862,0.521758
2020-11-09,1953,0.551461
2020-11-09,2044,0.581444
2020-11-09,2135,0.611672
2020-11-09,2226,0.641907
2020-11-09,2317,0.672148
2020-11-09,2408,0.701821
2020-11-09,2499,0.730988
2020-11-09,2590,0.759526
2020-11-09,2681,0.787669
2020-11-09,2779,0.816797
2020-11-09,2870,0.842711
2020-11-09,2961,0.867808
2020-11-09,3052,0.892162
2020-11-09,3143,0.915251
2020-11-09,3234,0.937325
2020-11-09,3325,0.958467
2020-11-09,3416,0.979155
2020-11-09,3507,0.999031
2020-11-09,3598,1.018157
2020-11-10,7,0.107978
2020-11-10,30,0.142068
2020-11-10,34,0.146235
2020-11-10,70,0.196156
2020-11-10,98,0.203836
2020-11-10,125,0.206889
2020-11-10,160,0.21042
2020-11-10,216,0.213686
2020-11-10,307,0.214943
2020-11-10,398,0.215625
2020-11-10,489,0.222654
2020-11-10,580,0.238604
2020-11-10,678,0.253187
2020-11-10,769,0.2658
2020-11-10,853,0.278546
2020-11-10,951,0.293699
2020-11-10,1042,0.309641
2020-11-10,1133,0.327089
2020-11-10,1224,0.347211
2020-11-10,1315,0.369453
2020-11-10,1406,0.3934
2020-11-10,1497,0.418742
2020-11-10,1588,0.445528
2020-11-10,1679,0.473523
2020-11-10,1770,0.502278
2020-11-10,1861,0.531683
2020-11-10,1952,0.561881
2020-11-10,2043,0.592315
2020-11-10,2134,0.622955
2020-11-10,2225,0.653569
2020-11-10,2316,0.684357
2020-11-10,2407,0.714536
2020-11-10,2498,0.744172
2020-11-10,2589,0.773144
2020-11-10,2680,0.801692
2020-11-10,2778,0.831226
2020-11-10,2869,0.857653
2020-11-10,2960,0.883231
2020-11-10,3051,0.908035
2020-11-10,3142,0.931549
2020-11-10,3233,0.954024
2020-11-10,3324,0.975544
2020-11-10,3415,0.99659
2020-11-10,3506,1.016806
2020-11-10,3597,1.036254
2020-11-11,7,0.10228
2020-11-11,30,0.143335
2020-11-11,33,0.146583
2020-11-11,69,0.207623
2020-11-11,97,0.214999
2020-11-11,124,0.217853
2020-11-11,159,0.220108
2020-11-11,215,0.222186
2020-11-11,306,0.222426
2020-11-11,397,0.222556
2020-11-11,488,0.229251
2020-11-11,579,0.244192
2020-11-11,677,0.257988
2020-11-11,768,0.270048
2020-11-11,852,0.281891
2020-11-11,950,0.29567
2020-11-11,1041,0.310127
2020-11-11,1132,0.325923
2020-11-11,1223,0.344266
2020-11-11,1314,0.364625
2020-11-11,1405,0.386608
2020-11-11,1496,0.410226
2020-11-11,1587,0.435197
2020-11-11,1678,0.4613
2020-11-11,1769,0.488359
2020-11-11,1860,0.516234
2020-11-11,1951,0.544811
2020-11-11,2042,0.573768
2020-11-11,2133,0.603058
2020-11-11,2224,0.632432
2020-11-11,2315,0.66188
2020-11-11,2406,0.69082
2020-11-11,2497,0.719308
2020-11-11,2588,0.747212
2020-11-11,2679,0.774765
2020-11-11,2777,0.803301
2020-11-11,2868,0.82886
2020-11-11,2959,0.853624
2020-11-11,3050,0.877664
2020-11-11,3141,0.900457
2020-11-11,3232,0.92225
2020-11-11,3323,0.943126
2020-11-11,3414,0.963563
2020-11-11,3505,0.9832
2020-11-11,3596,1.002099
2020-11-12,7,0.102787
2020-11-12,30,0.142828
2020-11-12,32,0.145018
2020-11-12,68,0.199735
2020-11-12,96,0.205053
2020-11-12,123,0.206776
2020-11-12,158,0.209254
2020-11-12,214,0.211529
2020-11-12,305,0.211926
2020-11-12,396,0.213305
2020-11-12,487,0.220796
2020-11-12,578,0.236296
2020-11-12,676,0.249789
2020-11-12,767,0.261035
2020-11-12,851,0.271782
2020-11-12,949,0.284004
2020-11-12,1040,0.296395
2020-11-12,1131,0.31005
2020-11-12,1222,0.325443
2020-11-12,1313,0.342562
2020-11-12,1404,0.361398
2020-11-12,1495,0.381946
2020-11-12,1586,0.403911
2020-11-12,1677,0.426786
2020-11-12,1768,0.450691
2020-11-12,1859,0.475475
2020-11-12,1950,0.501013
2020-11-12,2041,0.526979
2020-11-12,2132,0.553318
2020-11-12,2223,0.579776
2020-11-12,2314,0.60634
2020-11-12,2405,0.632615
2020-11-12,2496,0.658631
2020-11-12,2587,0.684239
2020-11-12,2678,0.709652
2020-11-12,2776,0.73604
2020-11-12,2867,0.759736
2020-11-12,2958,0.782752
2020-11-12,3049,0.805147
2020-11-12,3140,0.82639
2020-11-12,3231,0.846721
2020-11-12,3322,0.866215
2020-11-12,3413,0.885343
2020-11-12,3504,0.903739
2020-11-12,3595,0.92146
2020-11-13,7,0.106082
2020-11-13,30,0.138266
2020-11-13,31,0.139333
2020-11-13,67,0.200644
2020-11-13,95,0.207244
2020-11-13,122,0.209618
2020-11-13,157,0.212608
2020-11-13,185,0.214186
2020-11-13,213,0.21535
2020-11-13,304,0.216121
2020-11-13,395,0.217704
2020-11-13,486,0.225335
2020-11-13,577,0.240945
2020-11-13,675,0.254518
2020-11-13,766,0.265819
2020-11-13,850,0.276606
2020-11-13,948,0.288867
2020-11-13,1039,0.301286
2020-11-13,1130,0.314968
2020-11-13,1221,0.330761
2020-11-13,1312,0.348226
2020-11-13,1403,0.367365
2020-11-13,1494,0.38818
2020-11-13,1585,0.410382
2020-11-13,1676,0.433743
2020-11-13,1767,0.458085
2020-11-13,1858,0.483263
2020-11-13,1949,0.509159
2020-11-13,2040,0.535451
2020-11-13,2131,0.562088
2020-11-13,2222,0.58882
2020-11-13,2313,0.615636
2020-11-13,2404,0.642144
2020-11-13,2495,0.668376
2020-11-13,2586,0.694184
2020-11-13,2677,0.719783
2020-11-13,2775,0.746358
2020-11-13,2866,0.770216
2020-11-13,2957,0.793383
2020-11-13,3048,0.81592
2020-11-13,3139,0.837297
2020-11-13,3230,0.857754
2020-11-13,3321,0.877367
2020-11-13,3412,0.896607
2020-11-13,3503,0.915109
2020-11-13,3594,0.93293
2020-11-16,7,0.102148
2020-11-16,28,0.141716
2020-11-16,64,0.20171
2020-11-16,92,0.208201
2020-11-16,119,0.210417
2020-11-16,154,0.212132
2020-11-16,182,0.21303
2020-11-16,210,0.213688
2020-11-16,301,0.213438
2020-11-16,392,0.21448
2020-11-16,483,0.221811
2020-11-16,574,0.237259
2020-11-16,672,0.25143
2020-11-16,763,0.263747
2020-11-16,847,0.27528
2020-11-16,945,0.288242
2020-11-16,1036,0.301643
2020-11-16,1127,0.31615
2020-11-16,1218,0.33265
2020-11-16,1309,0.35108
2020-11-16,1400,0.371061
2020-11-16,1491,0.392619
2020-11-16,1582,0.415771
2020-11-16,1673,0.439982
2020-11-16,1764,0.465087
2020-11-16,1855,0.490955
2020-11-16,1946,0.517713
2020-11-16,2037,0.544791
2020-11-16,2128,0.572147
2020-11-16,2219,0.599539
2020-11-16,2310,0.627162
2020-11-16,2401,0.654415
2020-11-16,2492,0.681337
2020-11-16,2583,0.707787
2020-11-16,2674,0.733983
2020-11-16,2772,0.761156
2020-11-16,2863,0.785532
2020-11-16,2954,0.809184
2020-11-16,3045,0.832176
2020-11-16,3136,0.853981
2020-11-16,3227,0.874841
2020-11-16,3318,0.894834
2020-11-16,3409,0.914433
2020-11-16,3500,0.933275
2020-11-16,3591,0.951419
2020-11-17,7,0.103416
2020-11-17,27,0.145286
2020-11-17,63,0.205641
2020-11-17,91,0.210993
2020-11-17,118,0.212589
2020-11-17,153,0.213819
2020-11-17,181,0.214461
2020-11-17,209,0.21493
2020-11-17,300,0.214302
2020-11-17,391,0.215146
2020-11-17,482,0.222367
2020-11-17,573,0.236948
2020-11-17,671,0.249707
2020-11-17,762,0.260431
2020-11-17,846,0.270296
2020-11-17,944,0.281686
